step,time,mid_price,reservation_price_as,half_spread_as,u_skew,u_spr,bid,ask,inventory,cash,wealth,lambda_bid,lambda_ask,prob_bid_fill,prob_ask_fill,bid_fill,ask_fill
486,4.86,101.11910474127485,100.97000495996986,0.9831017980432493,-0.0,0.0,99.9869031619266,101.9531067580131,0,23.506391634624293,23.506391634624293,2.993190105731905,2.993190105731905,0.029488377886472517,0.029488377886472517,False,False
487,4.87,100.9454660551467,101.11910474127485,0.9811017980432493,-0.0,0.0,100.1380029432316,102.10020653931811,0,23.506391634624293,23.506391634624293,2.9991824763164825,2.9991824763164825,0.02954653279698971,0.02954653279698971,False,False
488,4.88,100.92877629850138,100.9454660551467,0.9791017980432494,-0.0,0.0,99.96636425710345,101.92456785318994,0,23.506391634624293,23.506391634624293,3.005186843635007,3.005186843635007,0.029604800638490802,0.029604800638490802,False,False
489,4.89,100.67931280456254,100.92877629850138,0.9771017980432494,-0.0,0.0,99.95167450045813,101.90587809654463,0,23.506391634624293,23.506391634624293,3.0112032317048705,3.0112032317048705,0.029663181623264867,0.029663181623264867,False,False
490,4.9,100.75143114009391,100.67931280456254,0.9751017980432494,-0.0,0.0,99.70421100651929,101.6544146026058,0,23.506391634624293,23.506391634624293,3.0172316645916752,3.0172316645916752,0.029721675963972904,0.029721675963972904,False,False
491,4.91,100.72262560808298,100.75143114009391,0.9731017980432493,-0.0,0.0,99.77832934205067,101.72453293813716,0,23.506391634624293,23.506391634624293,3.0232721664092046,3.0232721664092046,0.029780283873647617,0.029780283873647617,False,False
492,4.92,101.02591362820085,100.72262560808298,0.9711017980432494,-0.0,0.0,99.75152381003973,101.69372740612623,0,23.506391634624293,23.506391634624293,3.0293247613193874,3.0293247613193874,0.029839005565692522,0.029839005565692522,False,False
493,4.93,100.96080462589694,101.02591362820085,0.9691017980432494,-0.0,0.0,100.0568118301576,101.99501542624411,0,23.506391634624293,23.506391634624293,3.0353894735326548,3.0353894735326548,0.029897841253884616,0.029897841253884616,False,False
494,4.94,100.88175579689624,100.96080462589694,0.9671017980432494,-0.0,0.0,99.9937028278537,101.92790642394019,0,23.506391634624293,23.506391634624293,3.041466327307907,3.041466327307907,0.029956791152374485,0.029956791152374485,False,False
495,4.95,101.34167361550371,100.88175579689624,0.9651017980432492,-0.0,0.0,99.916653998853,101.8468575949395,0,23.506391634624293,23.506391634624293,3.0475553469524796,3.0475553469524796,0.03001585547568475,0.03001585547568475,False,False
496,4.96,101.41313750004583,101.34167361550371,0.9631017980432494,-0.0,0.0,100.37857181746045,102.30477541354696,0,23.506391634624293,23.506391634624293,3.0536565568225043,3.0536565568225043,0.0300750344387134,0.0300750344387134,False,False
497,4.97,101.24238565552835,101.41313750004583,0.9611017980432494,-0.0,0.0,100.45203570200259,102.37423929808908,0,23.506391634624293,23.506391634624293,3.0597699813228707,3.0597699813228707,0.030134328256733345,0.030134328256733345,False,False
498,4.98,101.25043695592845,101.24238565552835,0.9591017980432494,-0.0,0.0,100.2832838574851,102.2014874535716,0,23.506391634624293,23.506391634624293,3.0658956449071986,3.0658956449071986,0.03019373714539131,0.03019373714539131,False,False
499,4.99,100.9650096754912,101.25043695592845,0.9571017980432492,-0.0,0.0,100.2933351578852,102.2075387539717,0,23.506391634624293,23.506391634624293,3.072033572078194,3.072033572078194,0.030253261320711156,0.030253261320711156,False,False
500,5.0,101.19001845983281,100.9650096754912,0.9551017980432494,-0.0,0.0,100.00990787744796,101.92011147353445,0,23.506391634624293,23.506391634624293,3.078183787387618,3.078183787387618,0.030312900999092895,0.030312900999092895,False,False
